Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1107554116,00000326,false,Rx,0,8,15,00,35,DE,90,09,15,00,
1107603986,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1107606229,00000326,false,Rx,0,8,14,00,99,DE,D8,09,15,00,
1107654012,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1107654126,00000326,false,Rx,0,8,14,00,FE,DE,D8,09,15,00,
1107703990,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1107704174,00000326,false,Rx,0,8,14,00,63,DF,D8,09,15,00,
1107753950,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1107754126,00000326,false,Rx,0,8,14,00,C7,DF,D8,09,15,00,
1107805174,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1107805183,00000326,false,Rx,0,8,14,00,2C,E0,D8,09,15,00,
1107853933,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1107854078,00000326,false,Rx,0,8,14,00,90,E0,D8,09,15,00,
1107903985,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1107904385,00000326,false,Rx,0,8,14,00,F5,E0,D8,09,15,00,
1107954039,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1107954098,00000326,false,Rx,0,8,14,00,5B,E1,D8,09,15,00,
1108006561,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108006574,00000326,false,Rx,0,8,14,00,BF,E1,D8,09,15,00,
1108053999,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108054045,00000326,false,Rx,0,8,14,00,24,E2,D8,09,15,00,
1108103947,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108104101,00000326,false,Rx,0,8,14,00,89,E2,D8,09,15,00,
1108153945,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108154080,00000326,false,Rx,0,8,14,00,ED,E2,D8,09,15,00,
1108204002,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108204144,00000326,false,Rx,0,8,14,00,53,E3,D8,09,15,00,
1108258100,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108258112,00000326,false,Rx,0,8,15,00,B8,E3,90,09,15,00,
1108303976,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108304150,00000326,false,Rx,0,8,14,00,1C,E4,D8,09,15,00,
1108354192,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108354332,00000326,false,Rx,0,8,14,00,81,E4,D8,09,15,00,
1108404018,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108404068,00000326,false,Rx,0,8,14,00,E5,E4,D8,09,15,00,
1108454087,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108454111,00000326,false,Rx,0,8,14,00,4B,E5,D8,09,15,00,
1108503975,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108504071,00000326,false,Rx,0,8,14,00,AF,E5,D8,09,15,00,
1108554500,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108554519,00000326,false,Rx,0,8,14,00,13,E6,D8,09,15,00,
1108603886,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108604065,00000326,false,Rx,0,8,14,00,78,E6,D8,09,15,00,
1108653949,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108654214,00000326,false,Rx,0,8,14,00,DD,E6,D8,09,15,00,
1108703993,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108704309,00000326,false,Rx,0,8,14,00,41,E7,D8,09,15,00,
1108760229,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108760279,00000326,false,Rx,0,8,14,00,A6,E7,D8,09,15,00,
1108803914,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108804094,00000326,false,Rx,0,8,14,00,0B,E8,D8,09,15,00,
1108853883,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108854042,00000326,false,Rx,0,8,15,00,70,E8,D8,09,15,00,
1108903944,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108904042,00000326,false,Rx,0,8,14,00,D4,E8,D8,09,15,00,
1108954009,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1108954062,00000326,false,Rx,0,8,14,00,38,E9,20,0A,15,00,
1109004011,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109004124,00000326,false,Rx,0,8,14,00,9D,E9,20,0A,15,00,
1109054157,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109054175,00000326,false,Rx,0,8,14,00,03,EA,D8,09,15,00,
1109104265,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109104289,00000326,false,Rx,0,8,14,00,68,EA,D8,09,15,00,
1109153933,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109154046,00000326,false,Rx,0,8,14,00,CC,EA,D8,09,15,00,
1109203965,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109204094,00000326,false,Rx,0,8,14,00,31,EB,D8,09,15,00,
1109254546,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109254564,00000326,false,Rx,0,8,15,00,96,EB,D8,09,15,00,
1109304066,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109304174,00000326,false,Rx,0,8,14,00,FB,EB,D8,09,15,00,
1109355470,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109355482,00000326,false,Rx,0,8,14,00,60,EC,D8,09,15,00,
1109403866,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109404092,00000326,false,Rx,0,8,14,00,C5,EC,D8,09,15,00,
1109454118,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109454128,00000326,false,Rx,0,8,14,00,2B,ED,D8,09,15,00,
1109503936,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109504090,00000326,false,Rx,0,8,14,00,8F,ED,D8,09,15,00,
1109554013,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109554145,00000326,false,Rx,0,8,15,00,F5,ED,90,09,15,00,
1109603904,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109604065,00000326,false,Rx,0,8,14,00,59,EE,D8,09,15,00,
1109653965,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109655964,00000326,false,Rx,0,8,14,00,BE,EE,D8,09,15,00,
1109706038,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109706048,00000326,false,Rx,0,8,13,00,22,EF,20,0A,15,00,
1109753927,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109754131,00000326,false,Rx,0,8,14,00,87,EF,D8,09,15,00,
1109803907,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109804086,00000326,false,Rx,0,8,14,00,EC,EF,D8,09,15,00,
1109854021,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109854132,00000326,false,Rx,0,8,14,00,51,F0,D8,09,15,00,
1109904326,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109904347,00000326,false,Rx,0,8,14,00,B5,F0,D8,09,15,00,
1109956151,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1109956163,00000326,false,Rx,0,8,15,00,1A,F1,D8,09,15,00,
1110003958,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110004151,00000326,false,Rx,0,8,14,00,7F,F1,D8,09,15,00,
1110054018,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110054179,00000326,false,Rx,0,8,14,00,E4,F1,D8,09,15,00,
1110104409,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110104420,00000326,false,Rx,0,8,14,00,48,F2,D8,09,15,00,
1110153901,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110154273,00000326,false,Rx,0,8,14,00,AD,F2,D8,09,15,00,
1110204222,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110204345,00000326,false,Rx,0,8,14,00,13,F3,D8,09,15,00,
1110253962,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110254161,00000326,false,Rx,0,8,14,00,77,F3,D8,09,15,00,
1110304713,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110304730,00000326,false,Rx,0,8,14,00,DC,F3,D8,09,15,00,
1110354358,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110354383,00000326,false,Rx,0,8,14,00,41,F4,D8,09,15,00,
1110403981,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110404105,00000326,false,Rx,0,8,15,00,A7,F4,90,09,15,00,
1110454295,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110454319,00000326,false,Rx,0,8,14,00,0B,F5,D8,09,15,00,
1110503928,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110504858,00000326,false,Rx,0,8,14,00,70,F5,D8,09,15,00,
1110553928,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110554188,00000326,false,Rx,0,8,14,00,D4,F5,D8,09,15,00,
1110606173,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110606186,00000326,false,Rx,0,8,14,00,39,F6,D8,09,15,00,
1110654048,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110654119,00000326,false,Rx,0,8,14,00,9D,F6,D8,09,15,00,
1110704053,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110704072,00000326,false,Rx,0,8,13,00,02,F7,20,0A,15,00,
1110754043,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110754178,00000326,false,Rx,0,8,14,00,67,F7,D8,09,15,00,
1110803946,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110804171,00000326,false,Rx,0,8,15,00,CC,F7,D8,09,15,00,
1110853990,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110854084,00000326,false,Rx,0,8,14,00,30,F8,D8,09,15,00,
1110904333,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110904346,00000326,false,Rx,0,8,14,00,95,F8,D8,09,15,00,
1110954096,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1110954139,00000326,false,Rx,0,8,15,00,FA,F8,D8,09,15,00,
1111003977,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111004195,00000326,false,Rx,0,8,14,00,5F,F9,D8,09,15,00,
1111053961,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111054139,00000326,false,Rx,0,8,14,00,C3,F9,D8,09,15,00,
1111103939,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111104172,00000326,false,Rx,0,8,14,00,27,FA,D8,09,15,00,
1111154007,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111154109,00000326,false,Rx,0,8,14,00,8C,FA,D8,09,15,00,
1111204181,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111204230,00000326,false,Rx,0,8,14,00,F0,FA,20,0A,15,00,
1111254041,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111254134,00000326,false,Rx,0,8,15,00,56,FB,D8,09,15,00,
1111303990,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111304115,00000326,false,Rx,0,8,14,00,BB,FB,D8,09,15,00,
1111353936,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111354304,00000326,false,Rx,0,8,14,00,20,FC,D8,09,15,00,
1111404061,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111404078,00000326,false,Rx,0,8,15,00,85,FC,D8,09,15,00,
1111453968,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111454138,00000326,false,Rx,0,8,14,00,E9,FC,D8,09,15,00,
1111504551,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111504569,00000326,false,Rx,0,8,14,00,4F,FD,D8,09,15,00,
1111554127,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111554170,00000326,false,Rx,0,8,14,00,B4,FD,D8,09,15,00,
1111603958,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111604159,00000326,false,Rx,0,8,14,00,19,FE,D8,09,15,00,
1111654017,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111654079,00000326,false,Rx,0,8,14,00,7E,FE,D8,09,15,00,
1111704506,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111704517,00000326,false,Rx,0,8,14,00,E3,FE,D8,09,15,00,
1111753954,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111754240,00000326,false,Rx,0,8,15,00,48,FF,90,09,15,00,
1111803998,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111804115,00000326,false,Rx,0,8,14,00,AC,FF,D8,09,15,00,
1111856426,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111856437,00000326,false,Rx,0,8,14,00,11,00,D8,09,15,00,
1111903890,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111904198,00000326,false,Rx,0,8,14,00,75,00,D8,09,15,00,
1111956308,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1111956319,00000326,false,Rx,0,8,15,00,DB,00,90,09,15,00,
1112003948,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112006335,00000326,false,Rx,0,8,14,00,3F,01,D8,09,15,00,
1112053893,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112054062,00000326,false,Rx,0,8,14,00,A3,01,D8,09,15,00,
1112104020,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112104073,00000326,false,Rx,0,8,14,00,08,02,D8,09,15,00,
1112154136,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112154339,00000326,false,Rx,0,8,15,00,6D,02,D8,09,15,00,
1112203904,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112204094,00000326,false,Rx,0,8,14,00,D1,02,D8,09,15,00,
1112254356,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112254377,00000326,false,Rx,0,8,14,00,36,03,D8,09,15,00,
1112303935,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112304166,00000326,false,Rx,0,8,14,00,9B,03,D8,09,15,00,
1112354889,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112354906,00000326,false,Rx,0,8,14,00,00,04,D8,09,15,00,
1112404159,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112404181,00000326,false,Rx,0,8,14,00,65,04,D8,09,15,00,
1112453937,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112454073,00000326,false,Rx,0,8,15,00,CA,04,D8,09,15,00,
1112503969,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112504040,00000326,false,Rx,0,8,14,00,2F,05,D8,09,15,00,
1112554277,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112554290,00000326,false,Rx,0,8,14,00,94,05,D8,09,15,00,
1112604278,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112604300,00000326,false,Rx,0,8,14,00,F8,05,D8,09,15,00,
1112654004,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112654188,00000326,false,Rx,0,8,14,00,5D,06,D8,09,15,00,
1112703967,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112704058,00000326,false,Rx,0,8,13,00,C2,06,20,0A,15,00,
1112754416,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112754439,00000326,false,Rx,0,8,14,00,27,07,D8,09,15,00,
1112803919,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112804067,00000326,false,Rx,0,8,14,00,8B,07,D8,09,15,00,
1112853973,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112854200,00000326,false,Rx,0,8,14,00,F0,07,D8,09,15,00,
1112903963,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112904097,00000326,false,Rx,0,8,14,00,54,08,D8,09,15,00,
1112954021,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1112954106,00000326,false,Rx,0,8,14,00,B9,08,D8,09,15,00,
1113003959,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113004167,00000326,false,Rx,0,8,14,00,1D,09,D8,09,15,00,
1113054080,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113054124,00000326,false,Rx,0,8,14,00,83,09,D8,09,15,00,
1113104107,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113104118,00000326,false,Rx,0,8,14,00,E7,09,D8,09,15,00,
1113154623,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113154640,00000326,false,Rx,0,8,15,00,4C,0A,D8,09,15,00,
1113203974,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113204124,00000326,false,Rx,0,8,15,00,B1,0A,D8,09,15,00,
1113253995,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113254158,00000326,false,Rx,0,8,14,00,15,0B,20,0A,15,00,
1113303924,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113304093,00000326,false,Rx,0,8,14,00,7B,0B,D8,09,15,00,
1113358622,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113358634,00000326,false,Rx,0,8,14,00,E0,0B,D8,09,15,00,
1113403925,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113404160,00000326,false,Rx,0,8,14,00,44,0C,D8,09,15,00,
1113453899,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113454061,00000326,false,Rx,0,8,14,00,A9,0C,D8,09,15,00,
1113503886,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113504055,00000326,false,Rx,0,8,14,00,0D,0D,D8,09,15,00,
1113554782,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113554791,00000326,false,Rx,0,8,14,00,73,0D,D8,09,15,00,
1113603936,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113605671,00000326,false,Rx,0,8,13,00,D7,0D,20,0A,15,00,
1113654027,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113654227,00000326,false,Rx,0,8,14,00,3D,0E,D8,09,15,00,
1113703883,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113704134,00000326,false,Rx,0,8,14,00,A2,0E,D8,09,15,00,
1113754098,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113754279,00000326,false,Rx,0,8,14,00,07,0F,D8,09,15,00,
1113804300,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113804317,00000326,false,Rx,0,8,14,00,6C,0F,D8,09,15,00,
1113854359,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113854407,00000326,false,Rx,0,8,14,00,D1,0F,D8,09,15,00,
1113903979,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113904150,00000326,false,Rx,0,8,15,00,36,10,90,09,15,00,
1113954104,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1113954137,00000326,false,Rx,0,8,14,00,9B,10,D8,09,15,00,
1114003994,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114004132,00000326,false,Rx,0,8,14,00,FF,10,D8,09,15,00,
1114041789,00000126,false,Rx,0,2,11,20,00,00,00,00,00,00,
1114092118,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114092132,00000326,false,Rx,0,8,19,00,BD,11,F0,0C,20,00,
1114141983,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114142058,00000326,false,Rx,0,8,1C,00,3F,12,C8,0D,20,00,
1114191988,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114192083,00000326,false,Rx,0,8,1E,00,CC,12,58,0E,20,00,
1114241943,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114242092,00000326,false,Rx,0,8,1F,00,5F,13,58,0E,20,00,
1114292018,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114293151,00000326,false,Rx,0,8,20,00,F6,13,58,0E,20,00,
1114342299,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114342361,00000326,false,Rx,0,8,20,00,8F,14,58,0E,20,00,
1114391985,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114392171,00000326,false,Rx,0,8,1F,00,27,15,A0,0E,20,00,
1114441996,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114442042,00000326,false,Rx,0,8,1F,00,C1,15,A0,0E,20,00,
1114491903,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114492214,00000326,false,Rx,0,8,20,00,5C,16,58,0E,20,00,
1114543398,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114543426,00000326,false,Rx,0,8,20,00,F5,16,A0,0E,20,00,
1114591964,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114592081,00000326,false,Rx,0,8,20,00,8F,17,58,0E,20,00,
1114641958,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114642095,00000326,false,Rx,0,8,1F,00,27,18,A0,0E,20,00,
1114691890,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114692097,00000326,false,Rx,0,8,20,00,C1,18,A0,0E,20,00,
1114741959,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114742052,00000326,false,Rx,0,8,20,00,5B,19,A0,0E,20,00,
1114791996,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114792140,00000326,false,Rx,0,8,20,00,F4,19,A0,0E,20,00,
1114841989,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114843922,00000326,false,Rx,0,8,20,00,8E,1A,A0,0E,20,00,
1114893490,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114893505,00000326,false,Rx,0,8,20,00,28,1B,A0,0E,20,00,
1114942205,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114942261,00000326,false,Rx,0,8,1F,00,C1,1B,A0,0E,20,00,
1114992206,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1114992226,00000326,false,Rx,0,8,20,00,5B,1C,A0,0E,20,00,
1115041974,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115042065,00000326,false,Rx,0,8,1F,00,F5,1C,A0,0E,20,00,
1115091953,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115092059,00000326,false,Rx,0,8,20,00,8F,1D,58,0E,20,00,
1115142290,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115142340,00000326,false,Rx,0,8,1F,00,27,1E,A0,0E,20,00,
1115191923,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115192093,00000326,false,Rx,0,8,1F,00,C1,1E,A0,0E,20,00,
1115241962,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115242132,00000326,false,Rx,0,8,20,00,5C,1F,58,0E,20,00,
1115291958,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115292149,00000326,false,Rx,0,8,1F,00,F5,1F,A0,0E,20,00,
1115341965,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115342105,00000326,false,Rx,0,8,20,00,8F,20,58,0E,20,00,
1115392512,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115392522,00000326,false,Rx,0,8,20,00,28,21,A0,0E,20,00,
1115441981,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115442461,00000326,false,Rx,0,8,1F,00,C2,21,A0,0E,20,00,
1115492006,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115492023,00000326,false,Rx,0,8,1F,00,5B,22,A0,0E,20,00,
1115542014,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115542096,00000326,false,Rx,0,8,21,00,F5,22,58,0E,20,00,
1115592692,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115592709,00000326,false,Rx,0,8,20,00,8F,23,A0,0E,20,00,
1115641981,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115642132,00000326,false,Rx,0,8,20,00,28,24,A0,0E,20,00,
1115691915,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115692135,00000326,false,Rx,0,8,1F,00,C2,24,A0,0E,20,00,
1115742407,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115742436,00000326,false,Rx,0,8,1F,00,5B,25,A0,0E,20,00,
1115792537,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115792567,00000326,false,Rx,0,8,1F,00,F5,25,A0,0E,20,00,
1115842768,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115842789,00000326,false,Rx,0,8,20,00,8F,26,58,0E,20,00,
1115891921,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115892118,00000326,false,Rx,0,8,21,00,29,27,58,0E,20,00,
1115942303,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115942385,00000326,false,Rx,0,8,1F,00,C2,27,A0,0E,20,00,
1115991969,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1115992103,00000326,false,Rx,0,8,20,00,5B,28,A0,0E,20,00,
1116042316,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116042337,00000326,false,Rx,0,8,20,00,F5,28,A0,0E,20,00,
1116092150,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116092263,00000326,false,Rx,0,8,20,00,8F,29,58,0E,20,00,
1116141902,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116142204,00000326,false,Rx,0,8,1F,00,27,2A,A0,0E,20,00,
1116191997,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116192299,00000326,false,Rx,0,8,1F,00,C1,2A,A0,0E,20,00,
1116241883,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116242083,00000326,false,Rx,0,8,20,00,5B,2B,A0,0E,20,00,
1116291967,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116292275,00000326,false,Rx,0,8,21,00,F5,2B,58,0E,20,00,
1116341966,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116342124,00000326,false,Rx,0,8,1F,00,8D,2C,A0,0E,20,00,
1116392505,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116392516,00000326,false,Rx,0,8,20,00,27,2D,A0,0E,20,00,
1116441892,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116442123,00000326,false,Rx,0,8,21,00,C1,2D,58,0E,20,00,
1116492190,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116492256,00000326,false,Rx,0,8,20,00,5A,2E,A0,0E,20,00,
1116541955,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116542117,00000326,false,Rx,0,8,20,00,F4,2E,A0,0E,20,00,
1116591978,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116592176,00000326,false,Rx,0,8,1F,00,8D,2F,A0,0E,20,00,
1116641994,00000325,false,Rx,0,8,00,00,FE,FF,00,00,00,00,
1116642073,00000326,false,Rx,0,8,1F,00,27,30,A0,0E,20,00,
